,0,1,2,3,4,5,6,7,8,9,10,11
61,62,28AP20100000055,Andhra Pradesh,2010-11,Guntur,M/s. Sri Lakshmi Venkateswara Cold Storage Pvt. Ltd.,"D.No.693/3, N.H. 5, Ankireddypalem V, Guntur District",0.0,50.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE08614.51MT
62,63,28AP20100000058,Andhra Pradesh,2010-11,Guntur,M/s. Sri Sai Tirumala Cold Storage Pvt. Ltd.,"D.No. 217/2, Kesunapalli village, Dachepalli, Guntur",0.0,48.25,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE010143.00MT
63,64,28AP20100000057,Andhra Pradesh,2010-11,Guntur,M/s. Vigneswara Cold Storage,"D. No.264/1A, Nandigama village, Sattanapalli, Guntur",0.0,50.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE010142.97MT
64,65,28AP20100000061,Andhra Pradesh,2010-11,Guntur,"M/s Dhanyalakshmi Cold Storage ( M. Somaiah , B. Krishna Murthy & P.Veera reddy),","D No 1949 & 1957/1, Gurzala Village, Guntur-522415",0.0,48.24,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE08858.00MT
65,66,28AP20100000063,Andhra Pradesh,2010-11,Krishna,"M/s Haritha Cold Storage ( S.H.V.D.Radhika, S.Madhusudhana Rao & 2 others)","R.S No 357/1, Navabpet Village, Penganchiprolu Mandal, Krisha District",0.0,40.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE07805.00MT
66,67,28AP20100000062,Andhra Pradesh,2010-11,Guntur,"M/s Lakshmi Narasimha Cold Storage Pvt. Ltd., ( Vanakuri Sambi Reddy & Smt. V.Atchamma)","D. No. 658/A, 659/B, 660/A, Ankireddy Palem Village, Guntur District",0.0,50.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE05438.00MT
67,68,28AP20100000060,Andhra Pradesh,2010-11,Guntur,"M/s Pranati Cold Storage (Shri. P. Suresh kumar & Smt. P. Padmaja),","D No 557/3 & 553, Arundelpet, Ankireddypalem, Guntur",0.0,25.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE07705.00MT
68,69,28AP20100000059,Andhra Pradesh,2010-11,Prakasam,M/sJayagopala Cold Storage ( Koneru Nagamani Devi & K. Susmith),"Sy. No.306/1, 306/2, 306/3, Suravarapalle Village, Yeddanapudi Mandal, Prakasam District",0.0,50.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE05449.00MT
69,70,28AP20110000065,Andhra Pradesh,2010-11,Krishna,M/s Kakarla Cold Storage ( Kakarla Nagabhushana Rao),"D NO.12-10-47, I Floor, Rishabh Towers, Convent street, Vijayawada",0.0,50.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE011693.00MT
70,71,28AP20110000064,Andhra Pradesh,2010-11,Guntur,M/s Sri Lakshmi Lavanya Cold Storages ( Athukuri Satyanarayana & A. Sambasiva Rao),"Door No.3/2 & 4, NH -5, Lalpuram Donka, Ethukuru Village, Guntur",0.0,50.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE08527.80MT
