,0,1,2,3,4,5,6,7,8,9,10,11
121,122,AHM-CS(NHM)-210,Gujarat,2008-09,Rajkot,Tha Tulsidas Ramjibhai,at Kuwadwa,0.0,23.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE04611.00MT
122,123,AHM-CS(NHM)-214,Gujarat,2008-09,Banas Kantha,Jay Bajrang Cold Storage,"At Akhol, Nr. Deesa, Distt:Banaskantha",0.0,25.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE05000.00MT
123,124,AHM-CS(NHB)-216,Gujarat,2008-09,Gandhinagar,M/s Jay Ambe Himghar Pvt.Ltd.,"JayAmbe himgir Pvt. Ltd., Vill:Sampa, Dehgam, Gandhinagar",0.0,45.33,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE04533.00MT
124,125,AHM-CS(NHB)-215,Gujarat,2008-09,Gandhinagar,M/s Vinayak Cold Storage Pvt. Ltd.,"Vill: Ahmedpur, Dehgam, Gandhnagar",0.0,41.96,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE04196.00MT
125,126,AHM-CS(NHB)-217,Gujarat,2008-09,Ahmadabad,M/s Kalika CS,,0.0,9.82,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE0981.59MT
126,127,24AGJ0006120,Gujarat,2008-09,Surat,Mrs.Laxmiben Sureshbhai Parmar,At : Tundi Ta : Palsana Dist : Surat,18.75,3.62,NHB,Completed,POST HARVEST INFRASTRUCTUREPRE-COOLING1350.00TONNES
127,128,AHM-CS(NHB)-219,Gujarat,2009-10,Banas Kantha,M/s Ravi Cold Storage,"Kant Road, At:Deesa, Distt:Banaskantha",0.0,21.4,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE02139.53MT
128,129,AHM-CS(NHB)-218,Gujarat,2009-10,Gandhinagar,M/s Shivam Cold Storage,"Vill: Sampa, Tal:Dehagam, Distt:Gandhinagar",0.0,50.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE09600.00MT
129,130,24AGJ0001979,Gujarat,2009-10,Sabar Kantha,"Kalpeshkumar Amrutbhai Patel,","A/p - Voravav (Mudeti), Tal- Idar, Dist- Sabarkantha (Gujarat)",21.0,3.73,NHB,Completed,POST HARVEST INFRASTRUCTUREGRADING PACKING UNIT1720.00TONNES
130,131,24AGJ0001589,Gujarat,2009-10,Gandhinagar,Palaj Agrotech M/S Mr. Smeer Vyas,"Near ONGC, Village - Palaj, Distt - Gandhinagar (Gujarat)",82.0,9.15,NHB,Completed,POST HARVEST INFRASTRUCTURERIPENING CHAMBER120.00TONNES
131,132,AHM-CS(NHB)-220,Gujarat,2010-11,Gandhinagar,M/s Parasmani Cold Storage Pvt. Ltd.,"Block No.521/1, Babalpura, Village : Sampa, Rakhiyal Road, Dehgam, Gandhinagar",0.0,25.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE08000.00MT
132,133,AHM-CS(NHB)-221,Gujarat,2010-11,Gandhinagar,M/s Tirupati Cold Storage,"R S No.353,354, Sub Plot No.A, AT Boru, Tal : Mansa, Gandhinagar",0.0,0.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE02494.92MT
133,134,24AGJ0008625,Gujarat,2010-11,Narmada,Amalsad Vibhag Vividh Karyakari Sahakari Khedut Madali Ltd.,"Village-Amalsad, Taluka-Gandevi, Distt.-Navsari (Gujarat)",146.76,50.0,NHB,Completed,POST HARVEST INFRASTRUCTUREGRADING PACKING UNITNA15.00TONNES
134,135,24AGJ0CS000003,Gujarat,2013-14,Sabar Kantha,Balram FreshTech Private Limited.,"Village- Borvai (Vadagam), Taluka- Dhansura, Distt.- Sabarkantha (Gujarat)",1149.0,209.16,NHB,Completed,COLD / CA STORAGECA STORAGE81571.60MT
135,136,24AGJ0009125,Gujarat,2014-15,Anand,Amar Cold Storage,"Village - Lambhvel, Taluka - Anand, Dist - Anand (Gujrat)",64.5,19.2,NHB,Completed,POST HARVEST INFRASTRUCTUREREFER VANNA14.04TONNES
136,137,24AGJ0009089,Gujarat,2014-15,Narmada,Balaji Fruit Agency,"Village-Viraval, Taluka & Dist-Navsari (Gujarat)",20.99,5.31,NHB,Completed,POST HARVEST INFRASTRUCTUREGRADING PACKING UNIT124.00TONNES
137,138,24AGJ0009073,Gujarat,2014-15,Bharuch,Rameshbhai Haribhai Savaliya,"Village- Pathar, Taluka- Valiya, Dist.- Bharuch (Gujarat)",41.5,5.73,NHB,Completed,POST HARVEST INFRASTRUCTUREGRADING PACKING UNIT1410.00TONNES
138,139,24AGJ0CS000002,Gujarat,2014-15,Mahesana,StoreEx Solution Pvt.Ltd.,"Village- Amipura (Ambasan), Taluka- Mehsana, Distt.- Mehsana (Gujarat)",2316.0,612.88,NHB,Completed,COLD / CA STORAGECA STORAGE245038.40MT
139,140,24AGJ0009033,Gujarat,2014-15,Narmada,Gadat Vibhag Vividh Karyakari Sahakari,"Village-Gadat, Taluka-Gandevi, Dist-Navsari (Gujarat)",175.38,37.98,NHB,Completed,POST HARVEST INFRASTRUCTUREGRADING PACKING UNIT115.00TONNES
140,141,24AGJ0009100,Gujarat,2015-16,Dohad,Guru Krupa Kela Bhandar,"Village- Dahod, Taluka- Dahod, Distt.- Dahod (Gujarat)",117.63,24.61,NHB,Completed,POST HARVEST INFRASTRUCTURERIPENING CHAMBERNA76.56TONNES
141,142,24AGJ0CS000007,Gujarat,2015-16,Sabar Kantha,Vishnu Cold Storage,"Village-Bhadresar, Taluka-Idar, Dist-Sabarkantha (Gujarat)",689.08,175.2,NHB,Under Implementation,COLD / CA STORAGECOLD STORAGE48515.00MT
142,143,24AGJ0009266,Gujarat,2016-17,Kutch,Harish Govind Gorasiya,"Village- Kera, Taluka- Bhuj, Distt.- Kutch (Gujarat)",137.76,50.0,NHB,Completed,POST HARVEST INFRASTRUCTUREGRADING PACKING UNITNA1080.00TONNES
143,144,24AGJ0CS000006,Gujarat,2016-17,Gandhinagar,RUSHI COLD STORAGE,"Village-Kharna, Taluka-Mansa, Dist-Gandhinagar (Gujarat)",649.16,167.62,NHB,Completed,COLD / CA STORAGECOLD STORAGE47002.32MT
144,145,24AGJ0009570,Gujarat,2016-17,Navsari,Amalsad Vibhag vividh Karyakari Sahakari Khedut Mandali Ltd.,"Village-Kachholi, Taluka-Gandevi, Dist-Navsari (Gujarat)",125.72,16.67,NHB,Completed,POST HARVEST INFRASTRUCTUREGRADING PACKING UNITNA15.00NOT GIVEN
145,146,24AGJ0CS000005,Gujarat,2016-17,Sabar Kantha,BRP Agricare,"Village- Ghadkan, Taluka- Prantij, Distt.- Sabarkantha (Gujarat)",687.89,74.88,NHB,Completed,COLD / CA STORAGECOLD STORAGE83140.00MT
146,147,24AGJ0009626,Gujarat,2016-17,Rajkot,Shakti Agro Product,"Village-Navi Sakali, Taluka-Jetpur, Dist-Rajkot (Gujarat)",244.0,39.59,NHB,Completed,POST HARVEST INFRASTRUCTUREGRADING PACKING UNITNA1000.00MT PER ANNUM
147,148,24AGJ0CS000009,Gujarat,2016-17,Aravalli,Aastha Hightech Storage LLP,"Village- Ramos, Taluka- Dhansura, Distt.- Aravali (Gujarat)",2002.0,160.0,NHB,Completed,COLD / CA STORAGECOLD STORAGE86860.00MT
148,149,24AGJ0CS000008,Gujarat,2016-17,Valsad,Siddharth Agro Industries,"Village- Parnera, Taluka- Valsad, Distt.- Valsad (Gujarat)",897.47,133.37,NHB,Completed,COLD / CA STORAGECOLD STORAGE45952.00MT
149,150,24AGJ0CS000021,Gujarat,2018-19,Gandhinagar,Nilkanth Cold Storage,"Village-Kadjodara, Taluka-Dahegam, Dist-Gandhinagar (Gujarat)",598.32,130.2,NHB,Completed,COLD / CA STORAGECOLD STORAGE47398.00MT
