,0,1,2,3,4,5,6,7,8,9,10,11
41,42,PAT-22,Bihar,2004-05,Bhagalpur,M/s Maa Sheet Grih,"Mauza-Mahesh Munda S. Division Kahalgaon, Bhagalpur",0.0,50.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE05040.00MT
42,43,PAT- 20,Bihar,2004-05,East Champaran,M/s Satyakam Cold Storage,"Pipra, E. Champaran",0.0,5.83,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE0583.00MT
43,44,PAT-38,Bihar,2004-05,Siwan,M/s Gulab Cold Storage,"Hakma, Bharatpuria, Siwan",0.0,48.19,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE05058.00MT
44,45,PAT-18@,Bihar,2004-05,Vaishali,M/s Lichchwi Foods India,"M/s Lichwi Foods India, Industrial estate, Vaishali",0.0,22.67,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE03331.00MT
45,46,PAT-31,Bihar,2004-05,Nalanda,M/s Shreejan Cold Storage,"Deepnagar, Nalanda",0.0,50.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE05176.00MT
46,47,PAT-40,Bihar,2004-05,Katihar,M/s Anushree Cold Storage,"Bathna, Katihar",0.0,41.74,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE06879.74MT
47,48,PAT- 32,Bihar,2004-05,Vaishali,M/s Gems Cold Storage,"Mile, Vaishali",0.0,31.87,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE03227.00MT
48,49,PAT-34,Bihar,2004-05,East Champaran,M/s Harsidhi Cold Storage,"Sonbarsa, harsidhi, E. Champaran",0.0,50.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE05621.00MT
49,50,PAT-42,Bihar,2004-05,Gopalganj,M/s Gulab Cold Storage,"Vill. - Chakmanjhan, P.O. - Belsand, Gopalganj",0.0,30.65,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE02887.00MT
50,51,PAT-41,Bihar,2004-05,Bhagalpur,M/s Kishan Cold Storage,"Habibpur, Bhagalpur",0.0,42.5,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE04213.00MT
51,52,PAT-39,Bihar,2004-05,Gaya,M/s Magadh Cold Storage,Bodhgaya,0.0,25.92,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE05600.00MT
52,53,PAT-44,Bihar,2004-05,Samastipur,M/s Massina Cold Storage,"Muktapur, Samastipur",0.0,35.34,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE03540.00MT
53,54,PAT-45#,Bihar,2004-05,East Champaran,M/s Satyakam Cold Storage,"Pipra, E. Champaran",0.0,28.68,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE02823.00MT
